Date/Time,Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly),Heating:Electricity [J](Hourly),Heating:Gas [J](Hourly),Cooling:Electricity [J](Hourly),HVACFan:Fans:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),Fans:Electricity [J](Hourly),General:InteriorLights:Electricity [J](Hourly),General:ExteriorLights:Electricity [J](Hourly),Appl:InteriorEquipment:Electricity [J](Hourly),Misc:InteriorEquipment:Electricity [J](Hourly) 
 02/17  05:00:00,1.454833777,22.22014358,0,21.82067348,0,0.772919538,0.772919538,0.772919538,0.104289916,0.023764796,0.086725629,0.443733898
 02/17  06:00:00,1.521207991,22.24781689,0,21.48795483,0,0.761244781,0.761244781,0.761244781,0.113770823,0.025925231,0.101695789,0.495171367
 02/17  07:00:00,1.856015165,24.79450121,0,23.36270204,0,0.827789499,0.827789499,0.827789499,0.218060792,0.04969003,0.164953024,0.57212182
 02/17  08:00:00,2.245979015,23.78182936,0,22.16090759,0,0.785388398,0.785388398,0.785388398,0.436121452,0.09938006,0.256266806,0.607922298
 02/17  09:00:00,2.05590125,21.69246094,0,20.12332031,0,0.713170516,0.713170516,0.713170516,0.388716916,0.088577869,0.32807276,0.513963189
 02/17  10:00:00,1.736746298,19.57429391,0,18.15418978,0,0.643250122,0.643250122,0.643250122,0.189618018,0.043208703,0.39984522,0.437424235
 02/17  11:00:00,1.684807831,18.48862462,0,17.24053447,0,0.610785488,0.610785488,0.610785488,0.151694361,0.034566975,0.416649278,0.447711729
 02/17  12:00:00,1.58602002,15.01112086,0,13.91756627,0,0.492906045,0.492906045,0.492906045,0.151694361,0.034566975,0.435603745,0.447848895
 02/17  13:00:00,1.514541657,13.37402129,0,12.40175141,0,0.439076508,0.439076508,0.439076508,0.151694361,0.034566975,0.425499081,0.440304733
 02/17  14:00:00,1.444877061,12.02890537,0,11.12793263,0,0.393857244,0.393857244,0.393857244,0.151694361,0.034566975,0.385828258,0.455530224
 02/17  15:00:00,1.430628642,11.34204456,0,10.51074024,0,0.371925989,0.371925989,0.371925989,0.161175373,0.036727407,0.356219499,0.481180375
 02/17  16:00:00,1.48654283,10.84849969,0,10.00642747,0,0.354035254,0.354035254,0.354035254,0.189618018,0.043208703,0.368352996,0.507927859
 02/17  17:00:00,1.769957887,11.00736821,0,10.07262484,0,0.35636137,0.35636137,0.35636137,0.293907972,0.066973517,0.428525391,0.600789636
 02/17  18:00:00,2.407752131,12.97590911,0,11.8502772,0,0.419346116,0.419346116,0.419346116,0.568854051,0.12962614,0.536662433,0.729863391
 02/17  19:00:00,2.935472398,12.82503898,0,11.52831114,0,0.408034837,0.408034837,0.408034837,0.97653286,0.222524903,0.482568445,0.792411353
 02/17  20:00:00,3.21248175,14.01297993,0,12.68929244,0,0.449236273,0.449236273,0.449236273,1.251478939,0.285177526,0.385264674,0.817924338
 02/17  21:00:00,3.110894178,14.52278213,0,13.29724784,0,0.470875191,0.470875191,0.470875191,1.166150878,0.265733606,0.338691015,0.846043487
 02/17  22:00:00,2.885345267,16.07386729,0,14.97191091,0,0.530315939,0.530315939,0.530315939,0.967051979,0.220364471,0.317921379,0.826291499
 02/17  23:00:00,2.399076506,15.57361581,0,14.67606577,0,0.519885139,0.519885139,0.519885139,0.720548411,0.164193145,0.25600041,0.7150494
 02/17  24:00:00,1.973303975,15.87173327,0,15.19368321,0,0.53819024,0.53819024,0.53819024,0.502487751,0.114503115,0.173358246,0.621364624
 02/18  01:00:00,1.535763437,16.31428014,0,15.84828561,0,0.561378423,0.561378423,0.561378423,0.255984317,0.058331758,0.12270575,0.513963189
 02/18  02:00:00,1.373457686,16.94481429,0,16.5928597,0,0.587724507,0.587724507,0.587724507,0.151694361,0.034566975,0.10284713,0.473224713
 02/18  03:00:00,1.288392394,16.77480084,0,16.4544646,0,0.582828788,0.582828788,0.582828788,0.104289916,0.023764796,0.086370844,0.46773805
 02/18  04:00:00,1.275328426,16.88652978,0,16.55778276,0,0.586496065,0.586496065,0.586496065,0.104289916,0.023764796,0.076223595,0.461154054
 02/18  05:00:00,1.290379289,17.50934146,0,17.09097243,0,0.605348703,0.605348703,0.605348703,0.104289916,0.023764796,0.089841977,0.443733898
 02/18  06:00:00,1.382467756,18.25023329,0,17.43991481,0,0.617725071,0.617725071,0.617725071,0.113770823,0.025925231,0.106475264,0.495171367
 02/18  07:00:00,1.685209734,19.74255339,0,18.19712972,0,0.644587637,0.644587637,0.644587637,0.218060792,0.04969003,0.177349455,0.57212182
 02/18  08:00:00,2.064449772,18.10770029,0,16.3480232,0,0.5791709,0.5791709,0.5791709,0.436121452,0.09938006,0.280955062,0.607922298
 02/18  09:00:00,1.895401231,16.24989381,0,14.53482036,0,0.51482698,0.51482698,0.51482698,0.388716916,0.088577869,0.365916277,0.513963189
 02/18  10:00:00,1.593447235,14.19084151,0,12.63543524,0,0.447414824,0.447414824,0.447414824,0.189618018,0.043208703,0.452381455,0.437424235
 02/18  11:00:00,1.507433233,11.93133283,0,10.56583646,0,0.374008624,0.374008624,0.374008624,0.151694361,0.034566975,0.476051546,0.447711729
 02/18  12:00:00,1.441491341,9.306370962,0,8.114954045,0,0.28714048,0.28714048,0.28714048,0.151694361,0.034566975,0.496840631,0.447848895
 02/18  13:00:00,1.353799182,7.349944027,0,6.292212719,0,0.22255511,0.22255511,0.22255511,0.151694361,0.034566975,0.481278004,0.440304733
 02/18  14:00:00,1.290146549,6.300039441,0,5.324764677,0,0.188274027,0.188274027,0.188274027,0.151694361,0.034566975,0.436680963,0.455530224
 02/18  15:00:00,1.283064903,5.953688287,0,5.055252555,0,0.178715749,0.178715749,0.178715749,0.161175373,0.036727407,0.401865999,0.481180375
 02/18  16:00:00,1.348689389,5.801544394,0,4.892784596,0,0.172946345,0.172946345,0.172946345,0.189618018,0.043208703,0.411588465,0.507927859
 02/18  17:00:00,1.650713112,6.538415547,0,5.52300145,0,0.195212357,0.195212357,0.195212357,0.293907972,0.066973517,0.47042963,0.600789636
 02/18  18:00:00,2.26699373,7.936026839,0,6.714133438,0,0.237343796,0.237343796,0.237343796,0.568854051,0.12962614,0.577906352,0.729863391
 02/18  19:00:00,2.820385215,8.573901738,0,7.153810085,0,0.252918952,0.252918952,0.252918952,0.97653286,0.222524903,0.522597147,0.792411353
 02/18  20:00:00,3.069231107,8.985588189,0,7.524131088,0,0.266033417,0.266033417,0.266033417,1.251478939,0.285177526,0.425216887,0.817924338
 02/18  21:00:00,2.982571372,9.894519037,0,8.537541438,0,0.301887787,0.301887787,0.301887787,1.166150878,0.265733606,0.379355614,0.846043487
 02/18  22:00:00,2.703534461,9.894476516,0,8.680908345,0,0.306963798,0.306963798,0.306963798,0.967051979,0.220364471,0.359462713,0.826291499
 02/18  23:00:00,2.237250072,10.17832216,0,9.192561389,0,0.325049959,0.325049959,0.325049959,0.720548411,0.164193145,0.289009157,0.7150494
 02/18  24:00:00,1.7852784,10.12482332,0,9.390841078,0,0.332040679,0.332040679,0.332040679,0.502487751,0.114503115,0.191482232,0.621364624
 02/19  01:00:00,1.324244353,10.36454581,0,9.895398159,0,0.349859339,0.349859339,0.349859339,0.255984317,0.058331758,0.12270575,0.513963189
 02/19  02:00:00,1.146358449,10.55652273,0,10.20115917,0,0.36062527,0.36062527,0.36062527,0.151694361,0.034566975,0.10284713,0.473224713
 02/19  03:00:00,1.103772385,11.59117319,0,11.26727613,0,0.39820878,0.39820878,0.39820878,0.104289916,0.023764796,0.086370844,0.46773805
 02/19  04:00:00,1.080468418,11.41362336,0,11.08167845,0,0.391636057,0.391636057,0.391636057,0.104289916,0.023764796,0.076223595,0.461154054
 02/19  05:00:00,1.075645166,11.47551676,0,11.05372378,0,0.390614579,0.390614579,0.390614579,0.104289916,0.023764796,0.089841977,0.443733898
 02/19  06:00:00,1.160853334,12.02457396,0,11.21051246,0,0.396110649,0.396110649,0.396110649,0.113770823,0.025925231,0.106475264,0.495171367
 02/19  07:00:00,1.429987009,12.56990972,0,11.02063868,0,0.389364913,0.389364913,0.389364913,0.218060792,0.04969003,0.177349455,0.57212182
 02/19  08:00:00,1.859391922,12.353627,0,10.59005307,0,0.374113051,0.374113051,0.374113051,0.436121452,0.09938006,0.280955062,0.607922298
 02/19  09:00:00,1.725819768,11.49292675,0,9.774514332,0,0.345245517,0.345245517,0.345245517,0.388716916,0.088577869,0.365916277,0.513963189
 02/19  10:00:00,1.475183271,10.88070156,0,9.322431207,0,0.32915086,0.32915086,0.32915086,0.189618018,0.043208703,0.452381455,0.437424235
 02/19  11:00:00,1.419007492,9.459453041,0,8.09119452,0,0.285582882,0.285582882,0.285582882,0.151694361,0.034566975,0.476051546,0.447711729
 02/19  12:00:00,1.44390231,9.398649274,0,8.205429854,0,0.289551448,0.289551448,0.289551448,0.151694361,0.034566975,0.496840631,0.447848895
 02/19  13:00:00,1.420961285,9.269139674,0,8.210633207,0,0.289717212,0.289717212,0.289717212,0.151694361,0.034566975,0.481278004,0.440304733
 02/19  14:00:00,1.329970868,7.441405983,0,6.465366105,0,0.228098347,0.228098347,0.228098347,0.151694361,0.034566975,0.436680963,0.455530224
 02/19  15:00:00,1.317277286,6.936205209,0,6.036796211,0,0.212928132,0.212928132,0.212928132,0.161175373,0.036727407,0.401865999,0.481180375
 02/19  16:00:00,1.395966957,7.153495878,0,6.244059946,0,0.220223913,0.220223913,0.220223913,0.189618018,0.043208703,0.411588465,0.507927859
 02/19  17:00:00,1.690158273,7.669263325,0,6.653245784,0,0.234657517,0.234657517,0.234657517,0.293907972,0.066973517,0.47042963,0.600789636
 02/19  18:00:00,2.281192271,8.353960874,0,7.131191262,0,0.251542338,0.251542338,0.251542338,0.568854051,0.12962614,0.577906352,0.729863391
 02/19  19:00:00,2.795149641,7.87566228,0,6.454440148,0,0.227683378,0.227683378,0.227683378,0.97653286,0.222524903,0.522597147,0.792411353
 02/19  20:00:00,3.039652331,8.165535834,0,6.702683653,0,0.236454642,0.236454642,0.236454642,1.251478939,0.285177526,0.425216887,0.817924338
 02/19  21:00:00,2.937792104,8.645663002,0,7.287176214,0,0.257108519,0.257108519,0.257108519,1.166150878,0.265733606,0.379355614,0.846043487
 02/19  22:00:00,2.65318002,8.487856362,0,7.272789359,0,0.256609358,0.256609358,0.256609358,0.967051979,0.220364471,0.359462713,0.826291499
 02/19  23:00:00,2.185942536,8.745878361,0,7.758554397,0,0.273742422,0.273742422,0.273742422,0.720548411,0.164193145,0.289009157,0.7150494
 02/19  24:00:00,1.752079745,9.206275657,0,8.470653316,0,0.298842023,0.298842023,0.298842023,0.502487751,0.114503115,0.191482232,0.621364624
 02/20  01:00:00,1.307510146,10.11056866,0,9.659995587,0,0.340794428,0.340794428,0.340794428,0.255984317,0.058331758,0.115036453,0.513963189
 02/20  02:00:00,1.148336971,10.75439957,0,10.4086646,0,0.367208653,0.367208653,0.367208653,0.151694361,0.034566975,0.098242269,0.473224713
 02/20  03:00:00,1.096868041,11.49477948,0,11.17787946,0,0.39435088,0.39435088,0.39435088,0.104289916,0.023764796,0.083324399,0.46773805
 02/20  04:00:00,1.120324576,12.59871571,0,12.27455139,0,0.433085187,0.433085187,0.433085187,0.104289916,0.023764796,0.074630624,0.461154054
 02/20  05:00:00,1.105191224,12.39988641,0,11.99498147,0,0.423276986,0.423276986,0.423276986,0.104289916,0.023764796,0.086725629,0.443733898
 02/20  06:00:00,1.164794536,12.23784276,0,11.47230931,0,0.404831325,0.404831325,0.404831325,0.113770823,0.025925231,0.101695789,0.495171367
 02/20  07:00:00,1.424895616,12.68021371,0,11.24226071,0,0.396669951,0.396669951,0.396669951,0.218060792,0.04969003,0.164953024,0.57212182
 02/20  08:00:00,1.83599149,12.26763801,0,10.64034056,0,0.375400874,0.375400874,0.375400874,0.436121452,0.09938006,0.256266806,0.607922298
 02/20  09:00:00,1.67773685,11.0722116,0,9.496805156,0,0.335006116,0.335006116,0.335006116,0.388716916,0.088577869,0.32807276,0.513963189
 02/20  10:00:00,1.430104684,10.96947783,0,9.543764606,0,0.336608507,0.336608507,0.336608507,0.189618018,0.043208703,0.39984522,0.437424235
 02/20  11:00:00,1.431581145,11.39140777,0,10.13827724,0,0.357558802,0.357558802,0.357558802,0.151694361,0.034566975,0.416649278,0.447711729
 02/20  12:00:00,1.408063374,10.02858887,0,8.930965855,0,0.314949399,0.314949399,0.314949399,0.151694361,0.034566975,0.435603745,0.447848895
 02/20  13:00:00,1.379022014,9.585827366,0,8.609853388,0,0.303556865,0.303556865,0.303556865,0.151694361,0.034566975,0.425499081,0.440304733
 02/20  14:00:00,1.348197279,9.334063234,0,8.430137904,0,0.297177462,0.297177462,0.297177462,0.151694361,0.034566975,0.385828258,0.455530224
 02/20  15:00:00,1.369903453,9.662808736,0,8.828928546,0,0.3112008,0.3112008,0.3112008,0.161175373,0.036727407,0.356219499,0.481180375
 02/20  16:00:00,1.420575647,9.01705098,0,8.172752067,0,0.288068071,0.288068071,0.288068071,0.189618018,0.043208703,0.368352996,0.507927859
 02/20  17:00:00,1.702827934,9.14314659,0,8.206156155,0,0.289231417,0.289231417,0.289231417,0.293907972,0.066973517,0.428525391,0.600789636
 02/20  18:00:00,2.293748251,9.79103427,0,8.662732812,0,0.305342236,0.305342236,0.305342236,0.568854051,0.12962614,0.536662433,0.729863391
 02/20  19:00:00,2.808701697,9.278534007,0,7.978785852,0,0.281264135,0.281264135,0.281264135,0.97653286,0.222524903,0.482568445,0.792411353
 02/20  20:00:00,3.067624995,9.9602365,0,8.633434594,0,0.304379519,0.304379519,0.304379519,1.251478939,0.285177526,0.385264674,0.817924338
 02/20  21:00:00,2.95405649,10.13535772,0,8.906345475,0,0.314037503,0.314037503,0.314037503,1.166150878,0.265733606,0.338691015,0.846043487
 02/20  22:00:00,2.675327293,10.18941434,0,9.083398232,0,0.320297964,0.320297964,0.320297964,0.967051979,0.220364471,0.317921379,0.826291499
 02/20  23:00:00,2.214056356,10.39826587,0,9.496608762,0,0.33486499,0.33486499,0.33486499,0.720548411,0.164193145,0.25600041,0.7150494
 02/20  24:00:00,1.779399193,10.44718221,0,9.76495131,0,0.344285458,0.344285458,0.344285458,0.502487751,0.114503115,0.173358246,0.621364624
 02/21  01:00:00,1.324618553,10.60243117,0,10.15201152,0,0.357902836,0.357902836,0.357902836,0.255984317,0.058331758,0.115036453,0.513963189
 02/21  02:00:00,1.159117986,11.06874983,0,10.72279975,0,0.377989668,0.377989668,0.377989668,0.151694361,0.034566975,0.098242269,0.473224713
 02/21  03:00:00,1.073495006,10.84217908,0,10.52471021,0,0.370977845,0.370977845,0.370977845,0.104289916,0.023764796,0.083324399,0.46773805
 02/21  04:00:00,1.061200054,10.9356887,0,10.61046077,0,0.373960665,0.373960665,0.373960665,0.104289916,0.023764796,0.074630624,0.461154054
 02/21  05:00:00,1.057844262,11.07318025,0,10.66704199,0,0.375930024,0.375930024,0.375930024,0.104289916,0.023764796,0.086725629,0.443733898
 02/21  06:00:00,1.134721461,11.40078191,0,10.63429192,0,0.374758251,0.374758251,0.374758251,0.113770823,0.025925231,0.101695789,0.495171367
 02/21  07:00:00,1.394087005,11.82095836,0,10.38238756,0,0.36586134,0.36586134,0.36586134,0.218060792,0.04969003,0.164953024,0.57212182
 02/21  08:00:00,1.849398257,12.66188994,0,11.03401171,0,0.388807641,0.388807641,0.388807641,0.436121452,0.09938006,0.256266806,0.607922298
 02/21  09:00:00,1.690969002,11.45799052,0,9.882608613,0,0.348238269,0.348238269,0.348238269,0.388716916,0.088577869,0.32807276,0.513963189
 02/21  10:00:00,1.42985114,10.97243767,0,9.546600191,0,0.336354964,0.336354964,0.336354964,0.189618018,0.043208703,0.39984522,0.437424235
 02/21  11:00:00,1.424029122,11.18855575,0,9.935036746,0,0.35000678,0.35000678,0.35000678,0.151694361,0.034566975,0.416649278,0.447711729
 02/21  12:00:00,1.350370556,8.402833083,0,7.304106313,0,0.257256581,0.257256581,0.257256581,0.151694361,0.034566975,0.435603745,0.447848895
 02/21  13:00:00,1.337278217,8.411712686,0,7.434737471,0,0.261813068,0.261813068,0.261813068,0.151694361,0.034566975,0.425499081,0.440304733
 02/21  14:00:00,1.284940852,7.548508464,0,6.643343131,0,0.233921035,0.233921035,0.233921035,0.151694361,0.034566975,0.385828258,0.455530224
 02/21  15:00:00,1.30698059,7.886554588,0,7.051486581,0,0.248277937,0.248277937,0.248277937,0.161175373,0.036727407,0.356219499,0.481180375
 02/21  16:00:00,1.331705327,6.504195575,0,5.658142684,0,0.199197751,0.199197751,0.199197751,0.189618018,0.043208703,0.368352996,0.507927859
 02/21  17:00:00,1.614232225,6.638360748,0,5.699497098,0,0.200635709,0.200635709,0.200635709,0.293907972,0.066973517,0.428525391,0.600789636
 02/21  18:00:00,2.205093781,7.284252608,0,6.154422586,0,0.216687766,0.216687766,0.216687766,0.568854051,0.12962614,0.536662433,0.729863391
 02/21  19:00:00,2.751932506,7.67519181,0,6.374553271,0,0.224494944,0.224494944,0.224494944,0.97653286,0.222524903,0.482568445,0.792411353
 02/21  20:00:00,3.012852386,8.413422318,0,7.085737417,0,0.24960691,0.24960691,0.24960691,1.251478939,0.285177526,0.385264674,0.817924338
 02/21  21:00:00,2.919918223,9.173403143,0,7.943836815,0,0.279899236,0.279899236,0.279899236,1.166150878,0.265733606,0.338691015,0.846043487
 02/21  22:00:00,2.657227112,9.682163743,0,8.57563533,0,0.302197783,0.302197783,0.302197783,0.967051979,0.220364471,0.317921379,0.826291499
 02/21  23:00:00,2.201508297,10.04835757,0,9.146214687,0,0.32231693,0.32231693,0.32231693,0.720548411,0.164193145,0.25600041,0.7150494
 02/21  24:00:00,1.77335503,10.28069429,0,9.598070497,0,0.338241294,0.338241294,0.338241294,0.502487751,0.114503115,0.173358246,0.621364624
 02/22  01:00:00,1.331550902,10.80372065,0,10.35288559,0,0.364835184,0.364835184,0.364835184,0.255984317,0.058331758,0.115036453,0.513963189
 02/22  02:00:00,1.148403724,10.76886703,0,10.42266715,0,0.367275406,0.367275406,0.367275406,0.151694361,0.034566975,0.098242269,0.473224713
 02/22  03:00:00,1.085774138,11.19427099,0,10.87650074,0,0.383256977,0.383256977,0.383256977,0.104289916,0.023764796,0.083324399,0.46773805
 02/22  04:00:00,1.077927938,11.41389683,0,11.08844445,0,0.390688549,0.390688549,0.390688549,0.104289916,0.023764796,0.074630624,0.461154054
 02/22  05:00:00,1.080308653,11.71383212,0,11.30757997,0,0.398394415,0.398394415,0.398394415,0.104289916,0.023764796,0.086725629,0.443733898
 02/22  06:00:00,1.170785823,12.4269417,0,11.66059282,0,0.410822613,0.410822613,0.410822613,0.113770823,0.025925231,0.101695789,0.495171367
 02/22  07:00:00,1.422982624,12.64224592,0,11.2041924,0,0.394756958,0.394756958,0.394756958,0.218060792,0.04969003,0.164953024,0.57212182
 02/22  08:00:00,1.843012526,12.48122272,0,10.85389242,0,0.38242191,0.38242191,0.38242191,0.436121452,0.09938006,0.256266806,0.607922298
 02/22  09:00:00,1.699710472,11.70764323,0,10.13239161,0,0.356979739,0.356979739,0.356979739,0.388716916,0.088577869,0.32807276,0.513963189
 02/22  10:00:00,1.429808547,10.97311304,0,9.547331864,0,0.336312371,0.336312371,0.336312371,0.189618018,0.043208703,0.39984522,0.437424235
 02/22  11:00:00,1.364047721,9.489315281,0,8.235094109,0,0.290025378,0.290025378,0.290025378,0.151694361,0.034566975,0.416649278,0.447711729
 02/22  12:00:00,1.379465675,9.230414797,0,8.131895458,0,0.2863517,0.2863517,0.2863517,0.151694361,0.034566975,0.435603745,0.447848895
 02/22  13:00:00,1.362621115,9.13153335,0,8.155015012,0,0.287155966,0.287155966,0.287155966,0.151694361,0.034566975,0.425499081,0.440304733
 02/22  14:00:00,1.321698144,8.592239482,0,7.687608371,0,0.270678327,0.270678327,0.270678327,0.151694361,0.034566975,0.385828258,0.455530224
 02/22  15:00:00,1.302009704,7.746737972,0,6.911737004,0,0.243307051,0.243307051,0.243307051,0.161175373,0.036727407,0.356219499,0.481180375
 02/22  16:00:00,1.330730202,6.478675687,0,5.632447377,0,0.198222626,0.198222626,0.198222626,0.189618018,0.043208703,0.368352996,0.507927859
 02/22  17:00:00,1.607754436,6.456693693,0,5.517782013,0,0.194157919,0.194157919,0.194157919,0.293907972,0.066973517,0.428525391,0.600789636
 02/22  18:00:00,2.215522751,7.583334678,0,6.453631146,0,0.227116736,0.227116736,0.227116736,0.568854051,0.12962614,0.536662433,0.729863391
 02/22  19:00:00,2.747356561,7.548799691,0,6.248169784,0,0.219918999,0.219918999,0.219918999,0.97653286,0.222524903,0.482568445,0.792411353
 02/22  20:00:00,2.994958857,7.910329511,0,6.582445428,0,0.231713381,0.231713381,0.231713381,1.251478939,0.285177526,0.385264674,0.817924338
 02/22  21:00:00,2.887560185,8.261523547,0,7.031392235,0,0.247541198,0.247541198,0.247541198,1.166150878,0.265733606,0.338691015,0.846043487
