Date/Time,Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly),Heating:Electricity [J](Hourly),Heating:Gas [J](Hourly),Cooling:Electricity [J](Hourly),HVACFan:Fans:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),Fans:Electricity [J](Hourly),General:InteriorLights:Electricity [J](Hourly),General:ExteriorLights:Electricity [J](Hourly),Appl:InteriorEquipment:Electricity [J](Hourly),Misc:InteriorEquipment:Electricity [J](Hourly) 
 09/12  09:00:00,0.765223431,0.541291729,0,0,0.381867169,0.069141176,0.451008345,0.069141176,0.032011472,0.005346479,0.070741078,0.196294058
 09/12  10:00:00,0.832376597,0.476002674,0,0,0.446989996,0.079066257,0.526056252,0.079066257,0.02473613,0.00413137,0.066720276,0.200910569
 09/12  11:00:00,0.970694277,0.441504539,0,0,0.570957782,0.09426011,0.665217892,0.09426011,0.02473613,0.00413137,0.065814763,0.200972123
 09/12  12:00:00,1.063705997,0.417108107,0,0,0.652618024,0.107269536,0.75988756,0.107269536,0.02473613,0.00413137,0.067542256,0.197586681
 09/12  13:00:00,1.158643985,0.378287559,0,0,0.729066024,0.120371166,0.84943719,0.120371166,0.02473613,0.00413137,0.066098177,0.204419118
 09/12  14:00:00,1.315541322,0.356093113,0,0,0.859054734,0.138658969,0.997713703,0.138658969,0.02473613,0.00413137,0.0632085,0.215929619
 09/12  15:00:00,1.377454456,0.383450047,0,0,0.897341581,0.148134813,1.045476394,0.148134813,0.02473613,0.00413137,0.065356014,0.227932548
 09/12  16:00:00,1.46490767,0.473986497,0,0,0.926251277,0.15289926,1.079150537,0.15289926,0.027646275,0.004617414,0.074067187,0.269604256
 09/12  17:00:00,1.649919626,0.63710243,0,0,0.998404792,0.176573616,1.174978408,0.176573616,0.040741866,0.006804608,0.09004666,0.327526084
 09/12  18:00:00,1.372231403,0.634547853,0,0,0.66183097,0.134400193,0.796231163,0.134400193,0.07566347,0.01263713,0.092283168,0.355594472
 09/12  19:00:00,1.251622458,0.54548725,0,0,0.518068049,0.110025934,0.628093984,0.110025934,0.138231322,0.023087066,0.085344666,0.36704342
 09/12  20:00:00,1.196482492,0.47333949,0,0,0.397668025,0.091761404,0.48942943,0.091761404,0.206619436,0.034509089,0.076440653,0.379661884
 09/12  21:00:00,1.074299797,0.417651441,0,0,0.322519053,0.077236754,0.399755807,0.077236754,0.192068779,0.032078868,0.069776159,0.370798183
 09/12  22:00:00,1.045123627,0.3427293,0,0,0.40298936,0.081921114,0.484910474,0.081921114,0.144051585,0.024059152,0.061402108,0.320878308
 09/12  23:00:00,0.914198089,0.269171784,0,0,0.377505112,0.076740629,0.454245741,0.076740629,0.100399587,0.016768501,0.054124981,0.278837279
 09/12  24:00:00,0.739043832,0.190243303,0,0,0.32304603,0.067158961,0.39020499,0.067158961,0.050927326,0.008505759,0.048942855,0.230640901
 09/13  01:00:00,0.660352394,0.156846728,0,0,0.2947612,0.061280195,0.356041395,0.061280195,0.030556406,0.005103457,0.046469618,0.212359517
 09/13  02:00:00,0.588813109,0.143261456,0,0,0.247227611,0.053700016,0.300927627,0.053700016,0.020370931,0.003402305,0.044392869,0.209897378
 09/13  03:00:00,0.563393561,0.145966238,0,0,0.230037238,0.049967552,0.28000479,0.049967552,0.020370931,0.003402305,0.042850725,0.20694281
 09/13  04:00:00,0.513370832,0.177083741,0,0,0.193722211,0.043869786,0.237591997,0.043869786,0.020370931,0.003402305,0.043058082,0.199125518
 09/13  05:00:00,0.342895254,0.30173295,0,0,0.032377536,0.008016178,0.040393714,0.008016178,0.021825996,0.003645326,0.045000143,0.222208074
 09/13  06:00:00,0.365463231,0.546096026,0,0,0,0,0,0,0.040741866,0.006804608,0.051355179,0.256739578
 09/13  07:00:00,0.639873446,0.624770085,0,0,0.156175205,0.036058084,0.192233288,0.036058084,0.077118536,0.012880152,0.060014433,0.272805037
 09/13  08:00:00,0.694400478,0.59736908,0,0,0.257914366,0.053603103,0.311517469,0.053603103,0.064022918,0.010692958,0.067704232,0.230640901
 09/13  09:00:00,0.714934013,0.542784595,0,0,0.334320972,0.066397955,0.400718926,0.066397955,0.032011472,0.005346479,0.070741078,0.196294058
 09/13  10:00:00,0.803849893,0.477257815,0,0,0.419764594,0.077764953,0.497529547,0.077764953,0.02473613,0.00413137,0.066720276,0.200910569
 09/13  11:00:00,0.929123821,0.442559711,0,0,0.531769321,0.091878115,0.623647435,0.091878115,0.02473613,0.00413137,0.065814763,0.200972123
 09/13  12:00:00,1.037761222,0.418007351,0,0,0.627933902,0.106008883,0.733942785,0.106008883,0.02473613,0.00413137,0.067542256,0.197586681
 09/13  13:00:00,1.160135839,0.379089715,0,0,0.730413184,0.12051586,0.850929044,0.12051586,0.02473613,0.00413137,0.066098177,0.204419118
 09/13  14:00:00,1.326971628,0.356811819,0,0,0.868955374,0.140188635,1.009144009,0.140188635,0.02473613,0.00413137,0.0632085,0.215929619
 09/13  15:00:00,1.440614834,0.38418892,0,0,0.954613004,0.154023768,1.108636772,0.154023768,0.02473613,0.00413137,0.065356014,0.227932548
 09/13  16:00:00,1.482994844,0.47484426,0,0,0.941844054,0.155393658,1.097237711,0.155393658,0.027646275,0.004617414,0.074067187,0.269604256
 09/13  17:00:00,1.738766464,0.63821899,0,0,1.077698592,0.186126654,1.263825246,0.186126654,0.040741866,0.006804608,0.09004666,0.327526084
 09/13  18:00:00,1.446896371,0.635871363,0,0,0.726715946,0.144180185,0.870896132,0.144180185,0.07566347,0.01263713,0.092283168,0.355594472
 09/13  19:00:00,1.282309756,0.546827156,0,0,0.543448635,0.115332647,0.658781283,0.115332647,0.138231322,0.023087066,0.085344666,0.36704342
 09/13  20:00:00,1.261781793,0.474553885,0,0,0.454146742,0.10058199,0.554728731,0.10058199,0.206619436,0.034509089,0.076440653,0.379661884
 09/13  21:00:00,1.19559059,0.418714906,0,0,0.428174406,0.092872195,0.5210466,0.092872195,0.192068779,0.032078868,0.069776159,0.370798183
 09/13  22:00:00,0.973525157,0.343556037,0,0,0.335873405,0.077438598,0.413312003,0.077438598,0.144051585,0.024059152,0.061402108,0.320878308
 09/13  23:00:00,0.734256566,0.269728645,0,0,0.221362906,0.052941311,0.274304218,0.052941311,0.100399587,0.016768501,0.054124981,0.278837279
 09/13  24:00:00,0.573333752,0.190502775,0,0,0.181167281,0.043327629,0.22449491,0.043327629,0.050927326,0.008505759,0.048942855,0.230640901
 09/14  01:00:00,0.501607287,0.156972112,0,0,0.158219384,0.039076904,0.197296288,0.039076904,0.030556406,0.005103457,0.046469618,0.212359517
 09/14  02:00:00,0.446810714,0.143354878,0,0,0.1270855,0.031839732,0.158925232,0.031839732,0.020370931,0.003402305,0.044392869,0.209897378
 09/14  03:00:00,0.428259028,0.146073236,0,0,0.11617347,0.028696786,0.144870257,0.028696786,0.020370931,0.003402305,0.042850725,0.20694281
 09/14  04:00:00,0.395724635,0.177303748,0,0,0.095914366,0.024031434,0.1199458,0.024031434,0.020370931,0.003402305,0.043058082,0.199125518
 09/14  05:00:00,0.4197102,0.302463481,0,0,0.093724598,0.023484062,0.11720866,0.023484062,0.021825996,0.003645326,0.045000143,0.222208074
 09/14  06:00:00,0.501924475,0.546792066,0,0,0.109121294,0.02733995,0.136461244,0.02733995,0.040741866,0.006804608,0.051355179,0.256739578
 09/14  07:00:00,0.654829678,0.626641408,0,0,0.16898353,0.03820599,0.20718952,0.03820599,0.077118536,0.012880152,0.060014433,0.272805037
 09/14  08:00:00,0.691307074,0.599129447,0,0,0.256372703,0.052051362,0.308424065,0.052051362,0.064022918,0.010692958,0.067704232,0.230640901
 09/14  09:00:00,0.756517803,0.544305094,0,0,0.373204778,0.069097938,0.442302716,0.069097938,0.032011472,0.005346479,0.070741078,0.196294058
 09/14  10:00:00,0.84772747,0.478536164,0,0,0.46009928,0.081307844,0.541407125,0.081307844,0.02473613,0.00413137,0.066720276,0.200910569
 09/14  11:00:00,0.963445651,0.443634154,0,0,0.562976237,0.094993028,0.657969265,0.094993028,0.02473613,0.00413137,0.065814763,0.200972123
 09/14  12:00:00,1.079513585,0.418923152,0,0,0.665885733,0.109809415,0.775695148,0.109809415,0.02473613,0.00413137,0.067542256,0.197586681
 09/14  13:00:00,1.180119953,0.379907362,0,0,0.74763413,0.123279028,0.870913158,0.123279028,0.02473613,0.00413137,0.066098177,0.204419118
 09/14  14:00:00,1.328589101,0.357544974,0,0,0.870439538,0.140321944,1.010761481,0.140321944,0.02473613,0.00413137,0.0632085,0.215929619
 09/14  15:00:00,1.386426402,0.384942559,0,0,0.905192089,0.149256251,1.05444834,0.149256251,0.02473613,0.00413137,0.065356014,0.227932548
 09/14  16:00:00,1.424610229,0.475718671,0,0,0.888894485,0.149958612,1.038853096,0.149958612,0.027646275,0.004617414,0.074067187,0.269604256
 09/14  17:00:00,1.662349012,0.639353624,0,0,1.009088971,0.178318822,1.187407794,0.178318822,0.040741866,0.006804608,0.09004666,0.327526084
 09/14  18:00:00,1.445409623,0.637215875,0,0,0.728212495,0.141196888,0.869409383,0.141196888,0.07566347,0.01263713,0.092283168,0.355594472
 09/14  19:00:00,1.243993385,0.54818943,0,0,0.509890858,0.110574053,0.620464911,0.110574053,0.138231322,0.023087066,0.085344666,0.36704342
 09/14  20:00:00,1.239972975,0.4757884,0,0,0.436276362,0.09664355,0.532919913,0.09664355,0.206619436,0.034509089,0.076440653,0.379661884
 09/14  21:00:00,1.1383034,0.419796285,0,0,0.378229191,0.085530219,0.46375941,0.085530219,0.192068779,0.032078868,0.069776159,0.370798183
 09/14  22:00:00,0.953218239,0.34439522,0,0,0.319345739,0.073659347,0.393005086,0.073659347,0.144051585,0.024059152,0.061402108,0.320878308
 09/14  23:00:00,0.812628928,0.270295418,0,0,0.287615862,0.065060718,0.35267658,0.065060718,0.100399587,0.016768501,0.054124981,0.278837279
 09/14  24:00:00,0.63780565,0.190768835,0,0,0.234795237,0.054171571,0.288966808,0.054171571,0.050927326,0.008505759,0.048942855,0.230640901
 09/15  01:00:00,0.482073912,0.157099218,0,0,0.143432961,0.034329953,0.177762913,0.034329953,0.030556406,0.005103457,0.046469618,0.212359517
 09/15  02:00:00,0.317330911,0.143446601,0,0,0.023607697,0.005837732,0.029445429,0.005837732,0.020370931,0.003402305,0.044392869,0.209897378
 09/15  03:00:00,0.41845861,0.146179525,0,0,0.109358887,0.025710952,0.135069839,0.025710952,0.020370931,0.003402305,0.042850725,0.20694281
 09/15  04:00:00,0.275778835,0.177849072,0,0,0,0,0,0,0.020370931,0.003402305,0.043058082,0.199125518
 09/15  05:00:00,0.389442252,0.303295939,0,0,0.069179616,0.017761096,0.086940712,0.017761096,0.021825996,0.003645326,0.045000143,0.222208074
 09/15  06:00:00,0.365463231,0.549228375,0,0,0,0,0,0,0.040741866,0.006804608,0.051355179,0.256739578
 09/15  07:00:00,0.613578245,0.628875989,0,0,0.13533712,0.030600967,0.165938087,0.030600967,0.077118536,0.012880152,0.060014433,0.272805037
 09/15  08:00:00,0.676624393,0.600920221,0,0,0.244169213,0.049572171,0.293741384,0.049572171,0.064022918,0.010692958,0.067704232,0.230640901
 09/15  09:00:00,0.707176009,0.545852098,0,0,0.329136024,0.063824898,0.392960922,0.063824898,0.032011472,0.005346479,0.070741078,0.196294058
 09/15  10:00:00,0.785275773,0.479837108,0,0,0.404147342,0.074808086,0.478955428,0.074808086,0.02473613,0.00413137,0.066720276,0.200910569
 09/15  11:00:00,0.860223538,0.444728068,0,0,0.469801163,0.08494599,0.554747153,0.08494599,0.02473613,0.00413137,0.065814763,0.200972123
 09/15  12:00:00,0.944295181,0.419855914,0,0,0.544330427,0.096146318,0.640476744,0.096146318,0.02473613,0.00413137,0.067542256,0.197586681
 09/15  13:00:00,1.060437004,0.380740037,0,0,0.640670015,0.110560194,0.751230209,0.110560194,0.02473613,0.00413137,0.066098177,0.204419118
 09/15  14:00:00,1.20697755,0.358291243,0,0,0.760847798,0.128302132,0.88914993,0.128302132,0.02473613,0.00413137,0.0632085,0.215929619
 09/15  15:00:00,1.349925831,0.38571042,0,0,0.873913226,0.144034543,1.017947769,0.144034543,0.02473613,0.00413137,0.065356014,0.227932548
 09/15  16:00:00,1.423077972,0.476609778,0,0,0.887653496,0.149667343,1.037320839,0.149667343,0.027646275,0.004617414,0.074067187,0.269604256
 09/15  17:00:00,1.75079149,0.640509908,0,0,1.088078939,0.187771333,1.275850272,0.187771333,0.040741866,0.006804608,0.09004666,0.327526084
 09/15  18:00:00,1.497359361,0.63858804,0,0,0.771778137,0.149580984,0.921359121,0.149580984,0.07566347,0.01263713,0.092283168,0.355594472
 09/15  19:00:00,1.279215509,0.54957866,0,0,0.538873297,0.116813738,0.655687035,0.116813738,0.138231322,0.023087066,0.085344666,0.36704342
 09/15  20:00:00,1.294616037,0.477047666,0,0,0.482882968,0.104680007,0.587562975,0.104680007,0.206619436,0.034509089,0.076440653,0.379661884
 09/15  21:00:00,1.254472969,0.420899336,0,0,0.480254255,0.099674725,0.579928979,0.099674725,0.192068779,0.032078868,0.069776159,0.370798183
 09/15  22:00:00,1.095916878,0.345252654,0,0,0.4436273,0.092076424,0.535703724,0.092076424,0.144051585,0.024059152,0.061402108,0.320878308
 09/15  23:00:00,0.860884378,0.270873037,0,0,0.32703693,0.0738951,0.40093203,0.0738951,0.100399587,0.016768501,0.054124981,0.278837279
 09/15  24:00:00,0.751453883,0.191039516,0,0,0.333408692,0.069206349,0.402615041,0.069206349,0.050927326,0.008505759,0.048942855,0.230640901
 09/16  01:00:00,0.566782859,0.159947516,0,0,0.211686884,0.050584948,0.262271832,0.050584948,0.030556406,0.005103457,0.046669647,0.212359517
 09/16  02:00:00,0.484802107,0.145715782,0,0,0.157846951,0.038950223,0.196797174,0.038950223,0.020370931,0.003402305,0.044512321,0.209897378
 09/16  03:00:00,0.441067021,0.148672495,0,0,0.126031916,0.031546401,0.157578317,0.031546401,0.020370931,0.003402305,0.042950658,0.20694281
 09/16  04:00:00,0.413959606,0.182676764,0,0,0.110386486,0.027633409,0.138019895,0.027633409,0.020370931,0.003402305,0.043218958,0.199125518
 09/16  05:00:00,0.415794369,0.31917795,0,0,0.089929862,0.023062843,0.112992705,0.023062843,0.021825996,0.003645326,0.045300267,0.222208074
 09/16  06:00:00,0.44678187,0.585478985,0,0,0.064239896,0.01647838,0.080718276,0.01647838,0.040741866,0.006804608,0.051955541,0.256739578
 09/16  07:00:00,0.647157403,0.671219485,0,0,0.161213352,0.037159519,0.198372871,0.037159519,0.077118536,0.012880152,0.061158807,0.272805037
 09/16  08:00:00,0.701168601,0.642807669,0,0,0.26303532,0.053396366,0.316431686,0.053396366,0.064022918,0.010692958,0.069558138,0.230640901
 09/16  09:00:00,0.742836565,0.582355683,0,0,0.358539924,0.067936043,0.426475967,0.067936043,0.032011472,0.005346479,0.072886589,0.196294058
 09/16  10:00:00,0.82525085,0.510136694,0,0,0.437744675,0.079168729,0.516913404,0.079168729,0.02473613,0.00413137,0.068737377,0.200910569
 09/16  11:00:00,0.903366518,0.469398257,0,0,0.506612419,0.089510909,0.596123328,0.089510909,0.02473613,0.00413137,0.067581567,0.200972123
 09/16  12:00:00,0.996090689,0.440991474,0,0,0.589022592,0.101683162,0.690705754,0.101683162,0.02473613,0.00413137,0.069108754,0.197586681
 09/16  13:00:00,1.112828249,0.398859533,0,0,0.686336512,0.115781381,0.802117893,0.115781381,0.02473613,0.00413137,0.067601739,0.204419118
 09/16  14:00:00,1.220051405,0.374903387,0,0,0.770898055,0.130041995,0.90094005,0.130041995,0.02473613,0.00413137,0.064492237,0.215929619
 09/16  15:00:00,1.298792038,0.402619097,0,0,0.826233089,0.139377727,0.965610816,0.139377727,0.02473613,0.00413137,0.066559174,0.227932548
 09/16  16:00:00,1.355686416,0.498259379,0,0,0.826084871,0.142591147,0.968676018,0.142591147,0.027646275,0.004617414,0.075320453,0.269604256
 09/16  17:00:00,1.594752725,0.667804175,0,0,0.947174559,0.171277063,1.118451621,0.171277063,0.040741866,0.006804608,0.091406545,0.327526084
 09/16  18:00:00,1.410459201,0.675039485,0,0,0.694835955,0.137831983,0.832667938,0.137831983,0.07566347,0.01263713,0.094074191,0.355594472
 09/16  19:00:00,1.395502089,0.590637703,0,0,0.644869775,0.125038519,0.769908294,0.125038519,0.138231322,0.023087066,0.087409987,0.36704342
 09/16  20:00:00,1.418054611,0.515983761,0,0,0.591750501,0.117420872,0.709171373,0.117420872,0.206619436,0.034509089,0.078270829,0.379661884
 09/16  21:00:00,1.313993295,0.45311153,0,0,0.530269262,0.107654637,0.637923899,0.107654637,0.192068779,0.032078868,0.071301565,0.370798183
 09/16  22:00:00,1.120870728,0.371126358,0,0,0.463405907,0.096224651,0.559630557,0.096224651,0.144051585,0.024059152,0.062429127,0.320878308
 09/16  23:00:00,0.935835584,0.287313379,0,0,0.392029294,0.083227258,0.475256552,0.083227258,0.100399587,0.016768501,0.054751665,0.278837279
 09/16  24:00:00,0.721017443,0.196913602,0,0,0.304404059,0.067446103,0.371850162,0.067446103,0.050927326,0.008505759,0.049271294,0.230640901
 09/17  01:00:00,0.595641034,0.1600918,0,0,0.236564408,0.054565599,0.291130007,0.054565599,0.030556406,0.005103457,0.046669647,0.212359517
 09/17  02:00:00,0.490989401,0.145822797,0,0,0.162752419,0.040232049,0.202984468,0.040232049,0.020370931,0.003402305,0.044512321,0.209897378
 09/17  03:00:00,0.432638791,0.148794631,0,0,0.1189238,0.030226287,0.149150087,0.030226287,0.020370931,0.003402305,0.042950658,0.20694281
 09/17  04:00:00,0.372284126,0.182929594,0,0,0.076521671,0.019822744,0.096344414,0.019822744,0.020370931,0.003402305,0.043218958,0.199125518
 09/17  05:00:00,0.390274816,0.320012903,0,0,0.069467356,0.018005796,0.087473152,0.018005796,0.021825996,0.003645326,0.045300267,0.222208074
 09/17  06:00:00,0.408336819,0.587400138,0,0,0.033566074,0.008707151,0.042273225,0.008707151,0.040741866,0.006804608,0.051955541,0.256739578
 09/17  07:00:00,0.586947295,0.673397932,0,0,0.110742007,0.027420756,0.138162763,0.027420756,0.077118536,0.012880152,0.061158807,0.272805037
 09/17  08:00:00,0.608016351,0.644845287,0,0,0.182738742,0.040540694,0.223279436,0.040540694,0.064022918,0.010692958,0.069558138,0.230640901
 09/17  09:00:00,0.635147802,0.584118794,0,0,0.264938076,0.053849127,0.318787203,0.053849127,0.032011472,0.005346479,0.072886589,0.196294058
 09/17  10:00:00,0.693557722,0.511618103,0,0,0.322598841,0.062621435,0.385220276,0.062621435,0.02473613,0.00413137,0.068737377,0.200910569
 09/17  11:00:00,0.768803264,0.470639648,0,0,0.389408019,0.072152055,0.461560074,0.072152055,0.02473613,0.00413137,0.067581567,0.200972123
 09/17  12:00:00,0.841962449,0.442049977,0,0,0.454338021,0.082239493,0.536577514,0.082239493,0.02473613,0.00413137,0.069108754,0.197586681
 09/17  13:00:00,0.938701412,0.399800046,0,0,0.53362128,0.094369775,0.627991056,0.094369775,0.02473613,0.00413137,0.067601739,0.204419118
 09/17  14:00:00,1.068407524,0.375746975,0,0,0.638862679,0.110433489,0.749296168,0.110433489,0.02473613,0.00413137,0.064492237,0.215929619
 09/17  15:00:00,1.154232982,0.403485357,0,0,0.700012678,0.121039082,0.82105176,0.121039082,0.02473613,0.00413137,0.066559174,0.227932548
 09/17  16:00:00,1.260827943,0.499274091,0,0,0.745007312,0.128810233,0.873817545,0.128810233,0.027646275,0.004617414,0.075320453,0.269604256
 09/17  17:00:00,1.498947615,0.669118854,0,0,0.865823251,0.156823261,1.022646511,0.156823261,0.040741866,0.006804608,0.091406545,0.327526084
 09/17  18:00:00,1.245455688,0.676614328,0,0,0.550669409,0.116995015,0.667664425,0.116995015,0.07566347,0.01263713,0.094074191,0.355594472
 09/17  19:00:00,1.238616479,0.592249919,0,0,0.509445427,0.103577257,0.613022684,0.103577257,0.138231322,0.023087066,0.087409987,0.36704342
 09/17  20:00:00,1.2767552,0.517453361,0,0,0.470096408,0.097775554,0.567871962,0.097775554,0.206619436,0.034509089,0.078270829,0.379661884
 09/17  21:00:00,1.18769737,0.454390508,0,0,0.421890226,0.089737748,0.511627974,0.089737748,0.192068779,0.032078868,0.071301565,0.370798183
 09/17  22:00:00,1.003038775,0.372122488,0,0,0.362894311,0.078904292,0.441798603,0.078904292,0.144051585,0.024059152,0.062429127,0.320878308
 09/17  23:00:00,0.830944558,0.287979452,0,0,0.303042587,0.06732294,0.370365526,0.06732294,0.100399587,0.016768501,0.054751665,0.278837279
 09/17  24:00:00,0.650230625,0.197216474,0,0,0.245396325,0.055667019,0.301063345,0.055667019,0.050927326,0.008505759,0.049271294,0.230640901
 09/18  01:00:00,0.552676566,0.157495067,0,0,0.201681282,0.046684285,0.248365567,0.046684285,0.030556406,0.005103457,0.046469618,0.212359517
 09/18  02:00:00,0.361285508,0.143739812,0,0,0.058977518,0.014422508,0.073400026,0.014422508,0.020370931,0.003402305,0.044392869,0.209897378
 09/18  03:00:00,0.283388771,0.14667361,0,0,0,0,0,0,0.020370931,0.003402305,0.042850725,0.20694281
 09/18  04:00:00,0.275778835,0.181414178,0,0,0,0,0,0,0.020370931,0.003402305,0.043058082,0.199125518
 09/18  05:00:00,0.30250154,0.310224358,0,0,0,0,0,0,0.021825996,0.003645326,0.045000143,0.222208074
 09/18  06:00:00,0.365463231,0.559615407,0,0,0,0,0,0,0.040741866,0.006804608,0.051355179,0.256739578
 09/18  07:00:00,0.489108681,0.63611752,0,0,0.033543487,0.007925036,0.041468523,0.007925036,0.077118536,0.012880152,0.060014433,0.272805037
 09/18  08:00:00,0.540673117,0.606476824,0,0,0.12956168,0.028228427,0.157790108,0.028228427,0.064022918,0.010692958,0.067704232,0.230640901
 09/18  09:00:00,0.597590504,0.550646932,0,0,0.237227149,0.046148268,0.283375417,0.046148268,0.032011472,0.005346479,0.070741078,0.196294058
 09/18  10:00:00,0.710559009,0.483866921,0,0,0.342180859,0.062057804,0.404238663,0.062057804,0.02473613,0.00413137,0.066720276,0.200910569
 09/18  11:00:00,0.814986639,0.448113916,0,0,0.432840286,0.076669968,0.509510254,0.076669968,0.02473613,0.00413137,0.065814763,0.200972123
 09/18  12:00:00,0.905851717,0.422741127,0,0,0.511453545,0.090579734,0.60203328,0.090579734,0.02473613,0.00413137,0.067542256,0.197586681
 09/18  13:00:00,1.035322114,0.383314953,0,0,0.619023983,0.107091336,0.726115319,0.107091336,0.02473613,0.00413137,0.066098177,0.204419118
 09/18  14:00:00,1.153908519,0.360599146,0,0,0.712778854,0.123302045,0.836080899,0.123302045,0.02473613,0.00413137,0.0632085,0.215929619
 09/18  15:00:00,1.222358898,0.388082769,0,0,0.759077268,0.131303568,0.890380836,0.131303568,0.02473613,0.00413137,0.065356014,0.227932548
 09/18  16:00:00,1.264379878,0.4793649,0,0,0.746475109,0.132147636,0.878622745,0.132147636,0.027646275,0.004617414,0.074067187,0.269604256
 09/18  17:00:00,1.457156915,0.644086765,0,0,0.828501227,0.153714469,0.982215697,0.153714469,0.040741866,0.006804608,0.09004666,0.327526084
 09/18  18:00:00,1.198043355,0.642831855,0,0,0.510886653,0.111156462,0.622043115,0.111156462,0.07566347,0.01263713,0.092283168,0.355594472
 09/18  19:00:00,1.045273871,0.553875851,0,0,0.341149052,0.080596346,0.421745397,0.080596346,0.138231322,0.023087066,0.085344666,0.36704342
 09/18  20:00:00,0.969728435,0.480942455,0,0,0.211006325,0.051669047,0.262675373,0.051669047,0.206619436,0.034509089,0.076440653,0.379661884
 09/18  21:00:00,0.764382621,0.424309432,0,0,0.071717869,0.018120763,0.089838632,0.018120763,0.192068779,0.032078868,0.069776159,0.370798183
 09/18  22:00:00,0.723125083,0.347897882,0,0,0.130839782,0.032072147,0.16291193,0.032072147,0.144051585,0.024059152,0.061402108,0.320878308
 09/18  23:00:00,0.566866702,0.272656705,0,0,0.085847643,0.021066711,0.106914354,0.021066711,0.100399587,0.016768501,0.054124981,0.278837279
 09/18  24:00:00,0.348838842,0.19359603,0,0,0,0,0,0,0.050927326,0.008505759,0.048942855,0.230640901
 09/19  01:00:00,0.392930203,0.15835066,0,0,0.070680523,0.017938681,0.088619204,0.017938681,0.030556406,0.005103457,0.046469618,0.212359517
 09/19  02:00:00,0.35284398,0.143843278,0,0,0.05144811,0.013510389,0.064958499,0.013510389,0.020370931,0.003402305,0.044392869,0.209897378
 09/19  03:00:00,0.328738748,0.14662941,0,0,0.035912292,0.009437685,0.045349977,0.009437685,0.020370931,0.003402305,0.042850725,0.20694281
 09/19  04:00:00,0.293729909,0.17845596,0,0,0.014212304,0.00373877,0.017951073,0.00373877,0.020370931,0.003402305,0.043058082,0.199125518
 09/19  05:00:00,0.32631757,0.306291003,0,0,0.018855942,0.004960088,0.023816031,0.004960088,0.021825996,0.003645326,0.045000143,0.222208074
 09/19  06:00:00,0.365463231,0.55581567,0,0,0,0,0,0,0.040741866,0.006804608,0.051355179,0.256739578
 09/19  07:00:00,0.529551515,0.636697608,0,0,0.065523553,0.016387804,0.081911357,0.016387804,0.077118536,0.012880152,0.060014433,0.272805037
 09/19  08:00:00,0.540283473,0.608383828,0,0,0.128687365,0.028713099,0.157400464,0.028713099,0.064022918,0.010692958,0.067704232,0.230640901
 09/19  09:00:00,0.575318171,0.552297278,0,0,0.217698728,0.043404356,0.261103085,0.043404356,0.032011472,0.005346479,0.070741078,0.196294058
 09/19  10:00:00,0.672120186,0.485254593,0,0,0.308494516,0.057305324,0.36579984,0.057305324,0.02473613,0.00413137,0.066720276,0.200910569
 09/19  11:00:00,0.813462801,0.449280085,0,0,0.433026733,0.074959683,0.507986416,0.074959683,0.02473613,0.00413137,0.065814763,0.200972123
 09/19  12:00:00,0.915527061,0.423734978,0,0,0.521460488,0.090248136,0.611708624,0.090248136,0.02473613,0.00413137,0.067542256,0.197586681
 09/19  13:00:00,1.05439024,0.384201896,0,0,0.637397799,0.107785646,0.745183445,0.107785646,0.02473613,0.00413137,0.066098177,0.204419118
 09/19  14:00:00,1.17329715,0.361394107,0,0,0.731004064,0.124465467,0.855469531,0.124465467,0.02473613,0.00413137,0.0632085,0.215929619
 09/19  15:00:00,1.223792586,0.388899895,0,0,0.760265532,0.131548993,0.891814524,0.131548993,0.02473613,0.00413137,0.065356014,0.227932548
 09/19  16:00:00,1.297022812,0.480313707,0,0,0.776845431,0.134420249,0.911265679,0.134420249,0.027646275,0.004617414,0.074067187,0.269604256
 09/19  17:00:00,1.460800713,0.645318087,0,0,0.83153784,0.154321655,0.985859494,0.154321655,0.040741866,0.006804608,0.09004666,0.327526084
 09/19  18:00:00,1.195085428,0.644293266,0,0,0.508409977,0.110675211,0.619085188,0.110675211,0.07566347,0.01263713,0.092283168,0.355594472
 09/19  19:00:00,1.053372548,0.555356064,0,0,0.347627744,0.08221633,0.429844074,0.08221633,0.138231322,0.023087066,0.085344666,0.36704342
 09/19  20:00:00,1.102445483,0.482283872,0,0,0.320865337,0.074527083,0.39539242,0.074527083,0.206619436,0.034509089,0.076440653,0.379661884
 09/19  21:00:00,0.979353474,0.425484808,0,0,0.243925605,0.06088388,0.304809484,0.06088388,0.192068779,0.032078868,0.069776159,0.370798183
 09/19  22:00:00,0.85249936,0.348810035,0,0,0.236289812,0.055996395,0.292286207,0.055996395,0.144051585,0.024059152,0.061402108,0.320878308
 09/19  23:00:00,0.735616706,0.27327214,0,0,0.224522482,0.051141876,0.275664358,0.051141876,0.100399587,0.016768501,0.054124981,0.278837279
 09/19  24:00:00,0.609470587,0.192158671,0,0,0.213928001,0.046703744,0.260631745,0.046703744,0.050927326,0.008505759,0.048942855,0.230640901
 09/20  01:00:00,0.508598249,0.157769268,0,0,0.165759897,0.038527354,0.204287251,0.038527354,0.030556406,0.005103457,0.046469618,0.212359517
